"file","id_rec","group","id_probe","wave","wavename","volt","start","stop","dur","nextwave","prevwave"
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",17,4,"salivation phloem","-1648",81.2423333333333,81.6608333333333,0.418499999999995,2,5
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",18,2,"pathway","1060",81.6608333333333,88.9508333333333,7.29000000000001,1,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",19,1,"non probing","-1",88.9508333333333,91.8781666666667,2.92733333333332,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",20,2,"pathway","2638",91.8781666666667,93.976,2.09783333333336,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",21,1,"non probing","0",93.976,103.329333333333,9.35333333333332,4,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",22,4,"salivation phloem","-1835",103.329333333333,103.945666666667,0.61633333333333,5,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",23,5,"phloem feeding","-2053",103.945666666667,117.466333333333,13.5206666666667,4,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",24,4,"salivation phloem","-1727",117.466333333333,117.704666666667,0.238333333333344,2,5
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",25,2,"pathway","795",117.704666666667,122.275666666667,4.571,1,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",26,1,"non probing","-5",122.275666666667,122.896,0.620333333333335,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",27,2,"pathway","1729",122.896,123.859333333333,0.963333333333338,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",28,1,"non probing","-12",123.859333333333,124.410333333333,0.550999999999988,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",29,2,"pathway","1791",124.410333333333,124.621666666667,0.211333333333343,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",30,1,"non probing","1",124.621666666667,124.849166666667,0.227499999999992,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",31,2,"pathway","565",124.849166666667,149.553166666667,24.704,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",32,1,"non probing","-4",149.553166666667,150.6355,1.08233333333331,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",33,2,"pathway","217",150.6355,151.449833333333,0.814333333333337,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",34,1,"non probing","-7",151.449833333333,159.191166666667,7.74133333333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",35,2,"pathway","1003",159.191166666667,191.212333333333,32.0211666666667,4,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",36,4,"salivation phloem","-1902",191.212333333333,192.1725,0.96016666666668,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",37,2,"pathway","989",192.1725,196.913666666667,4.74116666666666,1,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",38,1,"non probing","4",196.913666666667,197.729833333333,0.816166666666675,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",39,2,"pathway","2440",197.729833333333,199.843833333333,2.11399999999998,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",40,1,"non probing","-9",199.843833333333,204.776166666667,4.93233333333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",41,2,"pathway","691",204.776166666667,214.105333333333,9.32916666666668,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",42,1,"non probing","-4",214.105333333333,216.338166666667,2.23283333333336,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",43,2,"pathway","2715",216.338166666667,219.956,3.61783333333332,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",44,1,"non probing","26",219.956,221.588333333333,1.63233333333329,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",45,2,"pathway","1870",221.588333333333,221.935666666667,0.347333333333353,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",46,1,"non probing","1",221.935666666667,222.304166666667,0.368500000000012,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",47,2,"pathway","1731",222.304166666667,226.325166666667,4.02099999999999,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",48,1,"non probing","7",226.325166666667,231.9425,5.61733333333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",49,2,"pathway","1119",231.9425,255.153166666667,23.2106666666667,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",50,1,"non probing","38",255.153166666667,256.049333333333,0.896166666666659,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",51,2,"pathway","3228",256.049333333333,260.4325,4.38316666666668,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",52,1,"non probing","16",260.4325,262.406166666667,1.9736666666667,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",53,2,"pathway","1638",262.406166666667,262.646833333333,0.240666666666641,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",54,1,"non probing","9",262.646833333333,263.691166666667,1.04433333333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",55,2,"pathway","1604",263.691166666667,268.328333333333,4.63716666666664,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",56,1,"non probing","-2",268.328333333333,268.823833333333,0.495499999999993,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",57,2,"pathway","3307",268.823833333333,284.463,15.6391666666667,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",58,1,"non probing","-1",284.463,288.840666666667,4.3776666666667,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",59,2,"pathway","3212",288.840666666667,302.305666666667,13.465,7,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",60,7,"xylem ingestion","1470",302.305666666667,320.045666666667,17.74,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",61,2,"pathway","936",320.045666666667,331.805833333333,11.7601666666666,1,7
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",62,1,"non probing","9",331.805833333333,334.479666666667,2.67383333333339,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",63,2,"pathway","3420",334.479666666667,338.639166666667,4.15949999999998,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",64,1,"non probing","2",338.639166666667,339.008333333333,0.369166666666672,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",65,2,"pathway","1746",339.008333333333,343.222166666667,4.21383333333335,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",66,1,"non probing","4",343.222166666667,343.577,0.354833333333318,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",67,2,"pathway","1467",343.577,359.9905,16.4135,4,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",68,4,"salivation phloem","-2491",359.9905,360.910333333333,0.919833333333315,5,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",69,5,"phloem feeding","-2356",360.910333333333,384.121666666667,23.2113333333334,4,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",70,4,"salivation phloem","-2125",384.121666666667,384.327833333333,0.206166666666661,2,5
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",71,2,"pathway","684",384.327833333333,394.300166666667,9.97233333333332,4,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",72,4,"salivation phloem","-2607",394.300166666667,395.631333333333,1.33116666666672,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",73,2,"pathway","1157",395.631333333333,399.490833333333,3.85949999999997,1,4
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",74,1,"non probing","52",399.490833333333,400.2625,0.771666666666647,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",75,2,"pathway","1233",400.2625,404.063333333333,3.80083333333334,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",76,1,"non probing","6",404.063333333333,406.274,2.21066666666667,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",77,2,"pathway","3544",406.274,411.725833333333,5.4518333333333,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",78,1,"non probing","1",411.725833333333,414.035,2.30916666666667,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",79,2,"pathway","2142",414.035,419.755833333333,5.72083333333336,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",80,1,"non probing","-2",419.755833333333,420.602166666667,0.846333333333348,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",81,2,"pathway","1530",420.602166666667,422.320666666667,1.71850000000001,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",82,1,"non probing","4",422.320666666667,423.143666666667,0.822999999999979,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",83,2,"pathway","3492",423.143666666667,428.794,5.65033333333332,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",84,1,"non probing","2",428.794,429.2705,0.476499999999987,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",85,2,"pathway","2081",429.2705,462.614666666667,33.3441666666667,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",86,1,"non probing","1",462.614666666667,463.1715,0.556833333333373,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",87,2,"pathway","1149",463.1715,464.634166666667,1.46266666666662,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",88,1,"non probing","-1",464.634166666667,465.130833333333,0.49666666666667,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",89,2,"pathway","1447",465.130833333333,468.403166666667,3.27233333333334,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",90,1,"non probing","5",468.403166666667,468.6925,0.289333333333332,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch6_.ANA",39,"Kim_SA",91,2,"pathway","1752",468.6925,480,11.3075,0,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",2,1,"non probing",NA,0,0.123333333333333,0.123333333333333,1,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",3,1,"non probing","35",0.123333333333333,1.2055,1.08216666666667,2,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",4,2,"pathway","1549",1.2055,2.046,0.8405,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",5,1,"non probing","35",2.046,3.35383333333333,1.30783333333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",6,2,"pathway","3666",3.35383333333333,3.63683333333333,0.283,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",7,1,"non probing","50",3.63683333333333,4.20683333333333,0.569999999999999,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",8,2,"pathway","3495",4.20683333333333,4.43933333333333,0.232500000000001,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",9,1,"non probing","29",4.43933333333333,5,0.560666666666666,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",10,2,"pathway","1531",5,8.97816666666667,3.97816666666667,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",11,1,"non probing","17",8.97816666666667,10.4266666666667,1.4485,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",12,2,"pathway","3920",10.4266666666667,12.212,1.78533333333333,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",13,1,"non probing","28",12.212,13.9415,1.7295,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",14,2,"pathway","3859",13.9415,15.2346666666667,1.29316666666667,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",15,1,"non probing","21",15.2346666666667,20.2026666666667,4.968,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",16,2,"pathway","4095",20.2026666666667,20.39,0.187333333333331,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",17,1,"non probing","70",20.39,21.4271666666667,1.03716666666667,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",18,2,"pathway","300",21.4271666666667,21.6476666666667,0.220499999999998,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",19,1,"non probing","23",21.6476666666667,22.3998333333333,0.752166666666668,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",20,2,"pathway","2402",22.3998333333333,22.813,0.413166666666665,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",21,1,"non probing","29",22.813,25.0323333333333,2.21933333333333,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",22,2,"pathway","1514",25.0323333333333,25.3105,0.278166666666667,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",23,1,"non probing","27",25.3105,28.056,2.7455,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",24,2,"pathway","3704",28.056,28.2953333333333,0.239333333333338,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",25,1,"non probing","23",28.2953333333333,29.1963333333333,0.900999999999996,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",26,2,"pathway","3497",29.1963333333333,53.0181666666667,23.8218333333333,1,1
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",27,1,"non probing","20",53.0181666666667,53.8538333333333,0.835666666666668,2,2
"C:\Users\piete\OneDrive - Wageningen University & Research\Documenten\EPG Experiments DATA\Annotations\Succesfull_8_hour_annotations\Kim_SA/6_syst3_psfRivera-ch2_.ANA",40,"Kim_SA",28,2,"pathway","1158",53.8538333333333,76.2945,22.4406666666667,1,1
